Fields,Year,ALL0-4,ALL5-14,ALL15-34,ALL0-34,ALL35-69,ALL70-79,MEDICALb,MEDICALc,NONMEDb,NONMEDc,INFECTb,INFECTc,INTESTINb,INTESTINc,PULMTBb,PULMTBc,OTHERTBb,OTHERTBc,VIRALHEPb,VIRALHEPc,SCHISTOc,ALLCAb,ALLCAc,MOUTHCAc,NASOPCAc,NPConlyc,OESOPHCAc,STOMCAc,COLRECCAc,LIVERCAb,LIVERCAc,PANCRSCAc,BLADDCAc,LARYNXCAc,BREASTCAc,CERVIXCAc,BRAINCAc,LYMPHOMAc,LEUKEMIAb,LEUKEMIAc,ENDOCRINb,ENDOCRINc,DIABETESc,MALNUTRIb,MALNUTRIc,BLOODb,BLOODc,MENTALb,MENTALc,NERVOUSb,NERVOUSc,MENINGITb,MENINGITc,EPILEPSYb,EPILEPSYc,ALLVASCb,ALLVASCc,RHEUMHDb,RHEUMHDc,HYPTENSc,IHDc,IHeartDiseaseIHDc,STROKEb,STROKEc,VASC-STRb,VASC-STRc,ALLRESPb,ALLRESPc,PNEUMONb,PNEUMONc,COPDc,DIGESTIVb,DIGESTIVc,PEPULCERc,ENTCOLc,INTESTOBc,CIRRHOSb,CIRRHOSc,TOTLIVRb,TOTLIVRc,GALLBILc,GENITURc,RENALc,ALLSKINc,MUSCSKELc,ILL-DEFb,ILL-DEFc,ACCIDENTb,ACCIDENTc,ROADACCb,ROADACCc,DROWNb,DROWNc,SUICIDEb,SUICIDEc,HOMICIDEb,HOMICIDEc,INFANT,ALLCUMa,MEDICALa,NONMEDa,RESPINFa,ALLGIa,CONGENITa,NTDa,CONGENHDa,PERINATa,LOWBTHWTa,BTHTRAUMa,RDSa,NEOTETANa,MALNUTRIa,DROWNa,Total rate
%16:1,0.074896395,-0.076379471,-0.068435341,-0.022963049,-0.089421421,-0.083184354,-0.069173448,-0.073041394,-0.075309515,-0.021625469,0.073577061,-0.08275038,0.00382943,0.157047227,-0.092179418,-0.100650318,0.004784823,-0.022110913,-0.085595816,0.06086728,-0.02679793,0.086407393,-0.001695253,-0.067360215,-0.187039375,0.153919861,0.289883554,-0.130623013,-0.079327576,-0.060755081,-0.013806137,0.080372639,-0.013277102,-0.055312172,-0.066982672,0.080279328,-0.025519159,0.201467961,0.019237107,0.080808491,0.02422877,-0.070556439,-0.054093655,-0.026109628,0.157336205,-0.084713563,-0.087725036,-0.130422369,0.405777276,0.188610643,0.111371897,-0.300509065,0.113601103,0.007297033,-0.223366857,-0.340217799,-0.160376549,0.0182942,-0.114035599,-0.071527757,0.127639636,0.077467836,0.077467836,-0.131276071,-0.01034492,-0.140892312,0.06232151,-0.006620129,-0.04265878,0.005821154,-0.079756148,-0.01966059,-0.11319869,-0.199113578,-0.180795759,-0.164647266,-0.162729949,-0.201425835,-0.173417225,0.006627285,0.149234787,0.272748053,-0.008012323,-0.091645882,0.126448438,0.003928257,0.324000329,0.19932729,-0.056210421,0.132858381,0.20538646,0.306417257,0.003461119,0.185108587,-0.037865717,-0.00249479,0.078928433,0.127964959,-0.165598407,-0.076424628,-0.059507929,-0.105324671,0.258492827,0.20549795,0.085441947,-0.129265547,0.044099335,-0.115007192,0.234701112,0.004358478,-0.123506628,-0.178308874,0.170514569,0.008849226,-0.082346112
%16:2,-0.037210137,0.061549533,0.115059964,-0.036357246,0.013466542,-0.084238201,-0.17651248,0.059212282,-0.043393027,0.006951272,-0.07133849,0.067778349,0.048370074,0.185956776,-0.113330737,-0.006146861,0.050110567,0.092467241,0.04584704,-0.186355591,-0.115295783,0.129441619,-0.009610143,-0.089694977,-0.193051726,0.08096499,0.116979286,-0.134501681,-0.056832999,-0.044952046,0.009890595,0.019910386,-0.13784489,-0.088996254,0.079570428,0.239061207,-0.031186545,0.086914793,-0.008686639,0.074876927,-0.096788995,0.168654889,-0.276888371,-0.237026528,0.271653742,-0.114760004,-0.090254344,-0.098742969,0.568854272,0.33640939,0.250785261,-0.330828667,0.132350251,-0.069220513,0.001960109,-0.25596875,-0.088858344,0.039490562,-0.09164954,-0.01988326,0.121493332,0.081483118,0.081483118,-0.107599631,0.001682912,-0.070751593,0.094410047,0.171569481,-0.003771359,0.188977167,-0.07464952,0.008866495,-0.040029939,-0.194407701,-0.13026692,-0.112269565,-0.036732964,-0.259387404,-0.317389011,-0.057899747,-0.094907343,-0.007193745,0.053410184,0.000125245,-0.115714371,0.011849068,0.412148237,0.109176114,-0.057278045,0.041852642,0.379564494,0.400930464,-0.193885058,-0.04526715,-0.233736828,-0.166197136,-0.103127219,-0.070212483,-0.033409927,0.061450653,0.062374488,0.058344398,0.441341251,0.199175015,-0.162763625,-0.168979391,-0.142774016,-0.051697556,0.087297864,-0.081277795,-0.15088059,-0.039164424,0.298875809,-0.116653293,-0.091175318
%17:0,0.051826306,0.153329611,0.196722075,0.226893544,0.195867568,0.071372554,-0.075071834,0.212777764,0.036690056,0.012838596,0.124005653,0.199334383,0.111162998,0.346437275,0.119277105,0.176630631,0.128669694,0.312041968,0.180531949,-0.213904172,-0.119789444,-0.149206311,-0.147167549,-0.109528944,-0.214939967,-0.217232049,-0.210000515,-0.117661558,0.034882769,-0.255963981,-0.107388087,-0.147713661,-0.367967695,-0.1852144,-0.055943921,0.111896671,0.116197735,0.006187622,-0.146577775,0.005075958,-0.227894291,0.179839045,-0.12600641,-0.272819638,0.307873785,0.080923498,-0.041031495,-0.117667526,0.52691716,0.371540755,0.315262377,-0.208157837,0.316910207,0.064540572,-0.082802467,-0.374869496,0.088699259,0.101913273,0.157457247,0.165916115,0.222373024,0.057498347,0.057498347,0.175860822,0.031138657,0.0565283,0.19904761,0.30512926,0.071583875,0.319328576,0.137948662,0.058135141,0.165744752,0.018366374,0.015945729,0.059956003,0.15433833,-0.121376798,-0.152703673,-0.10166271,-0.193287298,-0.037607554,0.088358454,0.122210696,-0.069982156,0.138565391,0.464069724,0.330290943,-0.022624344,0.155771032,0.276118934,0.243024617,-0.331778854,-0.189165235,-0.040589675,-0.077912569,0.126187801,0.153356448,0.031676847,0.153291523,0.194977611,-0.14929685,0.516054332,0.365521729,-0.154504418,-0.104021728,-0.224302664,0.028533658,0.09939485,-0.05333285,-0.196356133,-0.004774178,0.314423233,-0.336307466,0.112289555
%17:1,0.033827774,0.236142039,0.272880644,0.332418382,0.30287683,0.061564058,-0.078173757,0.296008915,0.008191044,0.140304223,0.216967478,0.277727187,0.252316028,0.273940206,0.229300454,0.244271442,0.262014151,0.327171385,0.139696106,-0.149857789,-0.105890922,-0.166131854,-0.128538027,-0.196107462,-0.190946743,-0.170534208,-0.14570111,-0.176266626,-0.053998124,-0.27083993,-0.0851385,-0.184364781,-0.456691444,-0.183512703,-0.121661797,0.018981934,0.082225747,-0.032731652,-0.180208951,-0.034249168,-0.239436537,0.209466174,-0.028099589,-0.256323785,0.276098937,0.212362587,0.084707431,-0.059242379,0.247316435,0.192229509,0.161925584,-0.078065343,0.307004154,0.117037311,-0.155772105,-0.332360983,0.148978874,-0.010541875,0.237345561,0.19391349,0.130436569,-0.092371263,-0.092371263,0.264205068,-0.061275393,0.101367205,0.078552768,0.323571622,0.122893706,0.328555882,0.254911512,0.088911049,0.310752481,0.17229256,0.150377825,0.172381088,0.183531955,0.047380801,0.024557475,-0.011580721,-0.144899726,-0.047445484,0.100508146,0.176495105,0.083982013,0.214132562,0.356549799,0.328441709,0.021780096,0.184813261,0.108622573,0.080488376,-0.229347527,-0.176437393,0.137971222,0.065269493,0.226384789,0.254029214,0.087959982,0.236153245,0.276751667,-0.082741074,0.372044712,0.358598202,-0.095400222,-0.125965223,-0.179300591,0.119062401,0.12152034,-0.028252481,-0.164619952,0.082963243,0.262921453,-0.315036386,0.161212593
%18:0,-0.104549386,0.307563037,0.36112988,0.220279634,0.308541268,-0.082021609,-0.225214943,0.314714253,-0.06708616,0.252606094,0.142972186,0.305190951,0.400421083,0.153729841,0.111826465,0.201411858,0.392162412,0.288882136,0.034166165,-0.076462701,-0.080733217,0.088331833,0.00583351,-0.316490263,-0.223262236,0.144541815,0.190971628,-0.327567488,-0.235845312,-0.116903223,0.034762185,-0.075615086,-0.358538002,-0.108149551,-0.034440733,0.142363206,-0.115365908,0.03658171,-0.065756142,0.024689823,-0.176851913,0.32547769,-0.227186769,-0.380677432,0.360620081,0.181903392,0.103902698,-0.136459321,0.315046906,0.1891395,0.089960553,-0.18520008,0.230694324,0.065236978,-0.113347128,-0.282199323,0.024576548,-0.206225723,0.099514492,0.092580132,-0.001323687,-0.255569279,-0.255569279,0.026611477,-0.22420615,0.020165341,-0.128541455,0.330566466,0.193300575,0.33346495,0.171739012,0.16712518,0.291902602,0.0856378,0.113435574,0.113228709,0.090097845,0.010470239,-0.072954938,0.108134739,-0.01576733,0.041062228,0.114720158,0.15200755,0.183916748,0.231217191,0.343526244,0.195584059,0.09852048,0.158652127,0.205903351,0.291306853,0.034193285,0.093719311,0.037275247,0.100730412,0.092547521,0.16653347,0.15041317,0.307552427,0.312293261,0.179216638,0.385315388,0.30221048,-0.130863622,-0.304751158,-0.146209359,0.16996558,0.172263756,-0.086273834,-0.202969059,0.142034128,0.357598126,-0.026385123,0.03842907
%18:1,-0.314988732,0.386752427,0.456218272,0.113051392,0.34250024,-0.20780322,-0.298594445,0.332486928,-0.15779905,0.385468543,0.038352437,0.335728407,0.585971475,-0.098856367,0.097283132,0.209981546,0.603908777,0.186222419,-0.142233476,0.112268016,-0.000897989,0.218804896,0.098111436,-0.35090211,-0.095416553,0.36176151,0.463049412,-0.302830905,-0.376380742,0.037533365,0.13878496,0.005241004,-0.269182235,-0.022730842,-0.050364666,0.023042914,-0.302126229,-0.052082635,-0.01496681,-0.067136414,-0.14971678,0.431726813,-0.228613809,-0.384740949,0.301414907,0.236655608,0.295809925,-0.047062796,-0.102671616,-0.060060989,-0.189242482,-0.051427551,0.066796072,0.078270406,-0.182763308,-0.15569976,0.043779295,-0.485967547,0.046690743,-0.074487008,-0.223798245,-0.527001262,-0.527001262,-0.097059958,-0.446923614,0.065881684,-0.441178828,0.229005352,0.126055807,0.218327165,0.16065985,0.071987353,0.383693516,0.202184439,0.218776152,0.187235877,-0.008120544,0.222141504,0.134326562,0.307094544,0.207632735,0.131979793,0.102739573,0.146383703,0.349996895,0.202689528,0.108843215,0.023244005,0.165270612,0.037009515,-0.094240323,0.005223274,0.419600189,0.248639926,0.227218643,0.271532625,0.069490932,0.144369662,0.247178182,0.386802286,0.34442541,0.455250651,0.100741424,0.114070319,-0.054518335,-0.359235853,0.004919154,0.260267228,0.135215834,-0.078577839,-0.116425708,0.330173135,0.28551501,0.291969061,-0.070079349
%18:2,0.171908215,-0.33230567,-0.401178718,-0.145832404,-0.3185606,0.128384545,0.266082346,-0.306343555,0.10620974,-0.303794801,-0.075746305,-0.301365107,-0.478041589,-0.04737911,-0.056792617,-0.17756483,-0.504959881,-0.21875684,0.060010888,0.006669122,0.08876349,-0.159815297,-0.056235328,0.298428327,0.186874941,-0.268627107,-0.37885952,0.288118511,0.278490424,0.036232945,-0.081070878,0.005144443,0.363310426,0.084836192,0.037674919,-0.101623431,0.192537576,-0.003911873,0.070242189,-0.026637761,0.170633927,-0.367059231,0.229763448,0.372224003,-0.322420567,-0.169147879,-0.188487604,0.103290968,-0.199777603,-0.06880296,0.051422536,0.131702945,-0.164000094,-0.131271631,0.201701209,0.249862731,0.010527331,0.313729703,-0.034693163,-0.007366051,0.078673609,0.381340355,0.381340355,0.079725854,0.302722812,-0.005401785,0.260372996,-0.279511511,-0.112087734,-0.280330241,-0.126067102,-0.074923687,-0.30109778,-0.116833083,-0.136170894,-0.095339544,-0.015000365,-0.092544518,-0.002625699,-0.198161259,-0.094026811,-0.08576595,-0.104235098,-0.164606079,-0.239869684,-0.223658428,-0.247264862,-0.097772695,-0.079504378,-0.104562283,-0.085634723,-0.165379211,-0.143367723,-0.130048677,-0.084380351,-0.117819078,-0.02234913,-0.089021966,-0.184924543,-0.33231014,-0.314612508,-0.291315228,-0.294059783,-0.212738454,0.13000378,0.344628245,0.122000493,-0.200753495,-0.111895353,0.067046881,0.121086925,-0.190951541,-0.317596585,-0.052837368,-0.003700105
%18:3,0.275162697,-0.288090795,-0.363047421,-0.109741464,-0.274799943,0.179864764,0.285060048,-0.263059586,0.147451133,-0.261036932,-0.025906296,-0.282809049,-0.469292313,-0.006079427,-0.137003392,-0.193549842,-0.468547344,-0.185475558,0.095029026,-0.023664072,9.00E-05,-0.126513407,0.017314475,0.337249041,0.147209376,-0.205948517,-0.303145945,0.235286653,0.389839798,0.100605808,-0.057096269,0.079290502,0.342001051,0.066607736,0.055394363,-0.002728852,0.18569389,0.02310863,0.088579372,0.160882592,0.193748385,-0.347009212,0.213638335,0.382274449,-0.292972624,-0.19272171,-0.234175295,-0.015341565,-0.057574991,-0.053015798,0.034112077,0.149841413,-0.093784109,0.067371085,0.196582779,0.28828007,-0.139301792,0.279297203,-0.116834573,0.072370782,0.046272937,0.306810647,0.306810647,-0.007280714,0.276129723,-0.144424751,0.220813096,-0.216122583,-0.061675765,-0.213191062,-0.187126279,-0.016865576,-0.325015575,-0.118121512,-0.128728777,-0.14611268,0.035441499,-0.138435066,-0.107244276,-0.190583602,-0.112870187,-0.019827586,-0.0717315,-0.042105358,-0.266040593,-0.141964078,-0.203273728,-0.09432324,-0.053574398,-0.027841784,-0.069687493,-0.099578746,-0.158175394,-0.074444383,-0.207274258,-0.176338688,-0.198617458,-0.149287522,-0.119575173,-0.28812629,-0.268223912,-0.271674454,-0.207793295,-0.174848661,0.001684119,0.24932225,-0.052461911,-0.128590241,-0.100228786,0.03089791,0.165399417,-0.26358363,-0.278897494,-0.074328952,0.086409084
%19:0,-0.060373735,0.04657229,0.137952983,-0.088245459,0.014413226,-0.206298143,-0.185720697,-0.013887154,-0.20648852,0.232949704,0.042116199,0.002100933,0.182386145,-0.277657241,-0.090390891,-0.149723053,0.152254567,-0.159041271,-0.325908065,0.139724046,-0.00195822,0.343541145,0.165566117,-0.110216036,-0.071434945,0.247377604,0.369518191,-0.216059521,-0.168839872,0.167273894,0.115031317,0.231614321,0.174386933,0.096686155,0.066135369,0.081523888,-0.368245184,0.167551905,0.173554897,0.058238011,0.128948361,0.100081101,-0.11329741,-0.061637372,0.041961208,-0.039110802,0.06301818,0.005495837,-0.078137502,-0.030141892,-0.324391782,-0.088058665,-0.122630902,-0.145091295,-0.261795104,-0.064544976,-0.247731239,-0.336905122,-0.169905156,-0.135744259,-0.296595573,-0.288109273,-0.288109273,-0.182909563,-0.266973794,-0.221662909,-0.378233582,-0.043491963,-0.061116181,-0.046390586,-0.034128554,-0.07480067,0.058387484,-0.061481614,-0.084459335,-0.024159314,-0.186092064,-0.063268743,-0.073571466,0.113237835,0.28866145,0.19124487,-0.11395777,-0.054960683,0.370119065,0.115286849,0.007292892,-0.177250966,0.0027982,-0.042948358,-0.105619669,0.042184405,0.341285974,0.344260722,0.13786447,0.160991803,0.088166356,0.100210182,-0.031269085,0.046463858,0.012837359,0.245755568,-0.184360549,-0.157128081,0.176622644,-0.080780312,0.17699866,-0.0368376,0.089496344,-0.114418983,-0.090380818,0.032856818,0.03780007,0.238511994,-0.132634684
%20:0,0.155563682,-0.258172035,-0.322537273,-0.169750765,-0.283866495,-0.180518195,-0.0534596,-0.31062156,-0.172382325,-0.030505594,0.010893368,-0.319648713,-0.232575551,-0.032511357,-0.200611576,-0.287425667,-0.211960167,-0.299492359,-0.245921209,0.086053364,0.060601357,0.184063777,0.25597921,0.060672939,0.164371073,0.192425907,0.182834998,-0.150795445,0.027319631,0.164313912,0.206979647,0.407547891,0.45856154,0.165891841,0.013766264,0.144173235,-0.273026317,0.183897555,0.244063765,0.132449076,0.3042638,-0.197384506,-0.044106834,0.10947483,-0.061804783,-0.198082402,-0.304826289,-0.189609051,0.2059993,0.150554612,0.062842518,-0.110064611,-0.14452967,-0.094887525,0.036391731,0.034644473,-0.379466653,-0.07817959,-0.276791841,-0.19579044,-0.067426197,0.0833527,0.0833527,-0.327699482,-0.066730268,-0.329879731,-0.080230772,-0.298301011,-0.170791239,-0.299465179,-0.341858059,-0.115681909,-0.3106727,-0.29012078,-0.283843935,-0.199890241,-0.287956625,-0.196067035,-0.116261736,0.009479034,0.305901438,0.276535183,-0.10355442,-0.298257768,0.044495724,-0.162953869,-0.041844357,-0.007547,-0.012870057,0.011461493,-0.004605879,0.076734312,0.250932723,0.382971793,0.006671031,0.142281696,-0.079370908,-0.079587884,-0.148432657,-0.258169323,-0.298257917,0.02988106,-0.153581589,-0.12408293,0.154291272,0.001603769,0.241604686,-0.227491453,0.044869129,-0.055247206,-0.072547421,-0.223888204,-0.037309345,0.292859107,-0.194828928
%20:1,-0.090288162,0.186304107,0.220472246,0.2440494,0.256384611,0.056420602,-0.039837368,0.224176988,0.043759961,0.147356525,0.148931995,0.23236455,0.307580054,0.141549021,0.264923215,0.190249071,0.325272739,0.252059519,0.154001161,-0.078546792,-0.062153742,-0.118685916,-0.098708153,-0.180501834,-0.047493294,-0.080765858,-0.088122092,-0.076360159,-0.127667025,-0.174112856,-0.042600524,-0.185577467,-0.447888553,-0.17238912,-0.039769653,-0.07582552,0.074365638,-0.141725719,-0.233927518,-0.10797891,-0.234873086,0.130113885,0.021332813,-0.188661441,0.106125496,0.23734276,0.069057949,-0.026537631,-0.150899455,-0.056539062,0.037711892,0.167254671,0.213219017,0.157937661,-0.05017323,-0.108488001,0.16380088,-0.048543148,0.190104336,0.11605534,0.011173439,-0.164268568,-0.164268568,0.190095544,-0.043349426,0.132201865,-0.046201933,0.181020498,0.0674766,0.176435053,0.207009628,0.018387962,0.274220705,0.282214403,0.275940925,0.228516847,0.158586964,0.151805446,0.202989057,0.020267924,-0.133584842,-0.134915277,0.169715241,0.1773462,0.164740145,0.25061515,0.09467908,0.153119996,0.100457639,0.219625846,-0.017503843,-0.112530991,-0.143931895,-0.200850382,0.222002253,0.151465461,0.174653113,0.20264791,0.084996387,0.186405644,0.207713753,-0.028040366,0.113767199,0.204095602,-0.054371689,-0.111881122,-0.109375581,0.117446676,0.020494182,-0.025324462,-0.111680694,0.148893833,0.084500261,-0.279762089,0.045024496
%20:2,-0.221449211,0.097258791,0.127016187,-0.112116687,0.035589054,-0.307233214,-0.171388879,0.043266285,-0.292633921,0.204341605,-0.095513299,0.05030261,0.25980866,-0.217675358,-0.131510377,-0.065341398,0.249466673,-0.113601625,-0.210682377,0.144829661,-0.012108699,0.336686552,0.083393045,-0.303963602,-0.108007677,0.504103363,0.723440886,-0.304483891,-0.35122633,0.073089674,0.102026105,0.038133837,0.029283904,0.018346222,0.018567884,-0.01704089,-0.241228551,0.121489346,0.003385644,-0.048587266,-0.046982273,0.160885692,-0.141576827,-0.095964491,0.084981732,-0.024623556,0.156970531,-9.04E-06,-0.190856531,-0.190520406,-0.278968662,-0.110109925,-0.143554047,-0.051370349,-0.173592612,-0.010963826,-0.111831337,-0.370323092,-0.14574255,-0.19039309,-0.243184716,-0.285289794,-0.285289794,-0.222069308,-0.325704694,-0.071058162,-0.36184141,-0.021629279,-0.023599081,-0.025325531,-0.048214518,-0.032061689,0.046063621,-0.035721235,0.020747412,-0.055423256,-0.200031072,0.031857908,-0.001905372,0.250493288,0.261848569,0.19214794,0.030860452,-0.034916516,0.28142333,0.034325022,0.004590193,-0.159034848,0.014667516,-0.0663049,-0.003946867,0.076230645,0.370162874,0.263115555,0.016734861,0.106805414,-0.120737426,-0.051526982,0.054118522,0.097307563,0.079983972,0.331361145,-0.101866812,-0.063077949,0.099381462,-0.210118994,0.159465417,0.114608735,0.132660866,-0.021159299,0.024391264,0.125377059,0.085126832,0.327078134,-0.288618177
%20:3,-0.048357643,-0.124331817,-0.114460133,-0.198052749,-0.174976751,-0.23613216,-0.087985538,-0.210976779,-0.242080897,-0.130165756,-0.155652523,-0.240359858,-0.118758,-0.170606211,-0.202632979,-0.24720639,-0.039966177,-0.165484682,-0.218455777,0.105925336,0.008088292,0.067474738,0.077713102,-0.100867383,-0.130862355,0.486838877,0.632079303,-0.148175046,-0.16631791,-0.006660314,0.053969644,0.141743988,0.094824642,0.05663139,0.134291351,0.001159432,-0.142666951,0.186420873,0.08078596,0.029300535,0.041091479,-0.124577895,0.004723514,0.131944105,-0.03900196,-0.168535054,-0.015842572,-0.11437273,-0.078946568,-0.166541159,-0.175594196,-0.194511175,-0.188208848,-0.050978508,-0.132188201,-0.100669198,-0.250481248,-0.175069839,-0.177310467,-0.218831867,-0.176444292,-0.033454675,-0.033454675,-0.209604204,-0.124377124,-0.219061315,-0.221168235,-0.237983942,-0.199687302,-0.23124069,-0.186843231,-0.163718551,-0.211134806,-0.147454381,-0.118550226,-0.130077153,-0.258091003,-0.149546921,-0.010147934,0.146483839,0.339868158,0.370236218,0.017923033,-0.089270592,0.20465748,-0.066883564,-0.215440258,-0.156307787,-0.13128309,-0.164137363,-0.112608045,-0.042150665,0.113660194,0.027539736,-0.055081822,-0.081085749,0.017120941,0.06901969,-0.151096672,-0.124282598,-0.17552714,-0.075788349,-0.129938573,-0.175114542,0.24919045,0.133074358,0.179739371,-0.061282735,0.316558033,0.008616284,0.119295865,-0.129660174,-0.027698062,0.126458466,-0.295004725
%20:4,-0.047376316,-0.009430084,0.035917457,-0.166131169,-0.07611981,-0.180900618,-0.198923767,-0.0514828,-0.158802748,0.026419858,-0.081353858,-0.049785152,0.077025093,0.01013324,-0.186042815,-0.145236,0.105527818,-0.059712224,-0.140410513,0.01625766,-0.059527647,0.242834896,0.057118773,-0.072269611,-0.14274849,0.254543632,0.384482533,-0.238012925,-0.043097638,0.080322102,0.046593919,0.21187146,0.018048894,0.008535956,0.04116654,0.222084343,-0.176502481,0.169295907,0.060485039,0.110400513,-0.024514586,0.097573735,-0.177170351,-0.109700114,0.193638638,-0.145473763,-0.058518879,-0.145652503,0.396579117,0.297186673,0.004347215,-0.319278002,-0.042530492,-0.042597514,-0.181505769,-0.297469288,-0.272449791,-0.169607565,-0.269600958,-0.19781439,-0.119760498,-0.080904052,-0.080904052,-0.225688294,-0.139283344,-0.238601446,-0.18235667,0.015556642,-0.08121267,0.028747816,-0.152374372,-0.068634763,-0.093723871,-0.208654895,-0.165977746,-0.146767676,-0.16754733,-0.232970923,-0.227089241,-0.00400132,0.161586583,0.311087161,0.023451328,-0.039768394,0.061661024,0.024707932,0.274508953,0.021193488,-0.076788746,0.029214863,0.190323621,0.265196383,-0.034864545,0.061585102,-0.145696759,-0.117152408,-0.113137677,-0.02025215,-0.082091488,-0.009543804,-0.023358468,0.095127225,0.234440848,0.066963211,-0.025769368,-0.143979207,-0.024325594,-0.086199433,0.130087286,-0.104579337,-0.12822406,-0.077090524,0.214701548,-0.007285624,-0.168237746
%20:5,0.050885785,-0.143411785,-0.109376714,-0.182724848,-0.178482309,-0.082389429,-0.074053876,-0.179921165,-0.083269835,-0.104434833,-0.023187462,-0.188248307,-0.165411741,0.041032724,-0.17395933,-0.224383324,-0.09546978,-0.103625767,-0.08969035,0.070592821,0.029846735,0.021643674,-0.024678016,0.100663766,0.004774292,0.106556311,0.103322901,-0.04436098,0.102645487,-0.006779945,-0.047542155,0.2243108,0.070976928,-0.026556669,0.032821126,0.154010504,-0.040475763,0.247483224,0.116118059,0.069002151,-0.040542085,-0.042587247,-0.002321224,0.088265903,0.07907749,-0.169057354,-0.179307088,-0.199911922,0.378594339,0.363200188,0.077027604,-0.248228759,-0.034228843,0.02485148,-0.175005466,-0.308120638,-0.292771906,-0.025247911,-0.273437321,-0.18388176,-0.035368986,0.077721529,0.077721529,-0.196463719,-0.006740184,-0.266000748,-0.051074363,-0.092211545,-0.208158135,-0.073409207,-0.195259333,-0.178614125,-0.212904692,-0.215191081,-0.229857922,-0.142659292,-0.164367557,-0.292856365,-0.176038891,-0.146945015,0.211941913,0.419596821,0.033455521,-0.054780237,0.060722165,0.009576252,0.251547754,0.09950003,-0.01092295,0.109870501,0.114956371,0.118300959,-0.100186504,0.018440211,-0.048892815,-0.119124427,-0.049175341,0.086267807,-0.148884386,-0.143471882,-0.149732336,-0.127076387,0.206905305,0.046795558,-0.024816349,0.015262512,-0.059803318,-0.172251925,0.032975756,-0.059098296,-0.111312568,-0.185470909,0.09750925,-0.102101892,-0.155714691
